[2023/07/24 05:36:38] - Namespace(cGAN=False, arch='ResNet18', target_arch='ResNet18', target_defense='AT_v2', target_dir='./checkpoints/', data='CIFAR10', test_batch_size=500, data_path='~/datasets/', batch_size=256, epochs=300, lr=0.1, momentum=0.9, weight_decay=0.0001, steps_S=500, steps_G=10, lr_G=0.002, lr_z=0.01, gen_dim_z=256, gen_distribution='normal', lr_hee=0.03, steps_hee=10, query_mode='hee', epsilon=0.03137254901960784, num_steps=10, step_size=0.00784313725490196, result_dir='results/GAN', save_freq=50, seed=1, lam=3.0, label_smooth_value=0.2)
[2023/07/24 05:43:23] - Epoch 1 Finish, Time Cost 399, nature_acc 0.1346, robust_acc 0.0603
[2023/07/24 08:56:01] - Epoch 51 Finish, Time Cost 221, nature_acc 0.6485, robust_acc 0.2646
[2023/07/24 08:59:43] - Epoch 52 Finish, Time Cost 221, nature_acc 0.6484, robust_acc 0.2669
[2023/07/24 09:03:25] - Epoch 53 Finish, Time Cost 221, nature_acc 0.6334, robust_acc 0.2684
[2023/07/24 09:07:07] - Epoch 54 Finish, Time Cost 222, nature_acc 0.6603, robust_acc 0.2625
[2023/07/24 09:10:50] - Epoch 55 Finish, Time Cost 222, nature_acc 0.6398, robust_acc 0.2745
[2023/07/24 09:14:32] - Epoch 56 Finish, Time Cost 222, nature_acc 0.6516, robust_acc 0.2758
[2023/07/24 09:18:14] - Epoch 57 Finish, Time Cost 222, nature_acc 0.6599, robust_acc 0.2779
[2023/07/24 09:21:57] - Epoch 58 Finish, Time Cost 222, nature_acc 0.6611, robust_acc 0.2692
[2023/07/24 09:25:39] - Epoch 59 Finish, Time Cost 222, nature_acc 0.6367, robust_acc 0.2668
[2023/07/24 09:29:21] - Epoch 60 Finish, Time Cost 221, nature_acc 0.6711, robust_acc 0.2535
[2023/07/24 09:33:03] - Epoch 61 Finish, Time Cost 222, nature_acc 0.6731, robust_acc 0.2623
[2023/07/24 09:36:46] - Epoch 62 Finish, Time Cost 222, nature_acc 0.6374, robust_acc 0.2680
[2023/07/24 09:40:29] - Epoch 63 Finish, Time Cost 222, nature_acc 0.6434, robust_acc 0.2831
[2023/07/24 09:44:12] - Epoch 64 Finish, Time Cost 222, nature_acc 0.6550, robust_acc 0.2790
[2023/07/24 09:47:54] - Epoch 65 Finish, Time Cost 222, nature_acc 0.6686, robust_acc 0.2760
[2023/07/24 09:51:37] - Epoch 66 Finish, Time Cost 222, nature_acc 0.6560, robust_acc 0.2836
[2023/07/24 09:55:19] - Epoch 67 Finish, Time Cost 222, nature_acc 0.6733, robust_acc 0.2765
[2023/07/24 09:59:01] - Epoch 68 Finish, Time Cost 222, nature_acc 0.6676, robust_acc 0.2859
[2023/07/24 10:02:44] - Epoch 69 Finish, Time Cost 222, nature_acc 0.6705, robust_acc 0.2826
[2023/07/24 10:06:26] - Epoch 70 Finish, Time Cost 222, nature_acc 0.6616, robust_acc 0.2881
[2023/07/24 10:10:08] - Epoch 71 Finish, Time Cost 222, nature_acc 0.6639, robust_acc 0.2825
[2023/07/24 10:13:49] - Epoch 72 Finish, Time Cost 221, nature_acc 0.6591, robust_acc 0.2859
[2023/07/24 10:17:31] - Epoch 73 Finish, Time Cost 221, nature_acc 0.6574, robust_acc 0.2808
[2023/07/24 10:21:13] - Epoch 74 Finish, Time Cost 221, nature_acc 0.6564, robust_acc 0.2998
[2023/07/24 10:24:55] - Epoch 75 Finish, Time Cost 222, nature_acc 0.6730, robust_acc 0.2821
[2023/07/24 10:28:37] - Epoch 76 Finish, Time Cost 222, nature_acc 0.6593, robust_acc 0.2893
[2023/07/24 10:32:20] - Epoch 77 Finish, Time Cost 222, nature_acc 0.6759, robust_acc 0.2894
[2023/07/24 10:36:03] - Epoch 78 Finish, Time Cost 223, nature_acc 0.6675, robust_acc 0.2930
[2023/07/24 10:39:46] - Epoch 79 Finish, Time Cost 223, nature_acc 0.6721, robust_acc 0.2830
[2023/07/24 10:43:30] - Epoch 80 Finish, Time Cost 223, nature_acc 0.6698, robust_acc 0.2935
[2023/07/24 10:47:14] - Epoch 81 Finish, Time Cost 223, nature_acc 0.6565, robust_acc 0.2849
[2023/07/24 10:50:57] - Epoch 82 Finish, Time Cost 223, nature_acc 0.6711, robust_acc 0.2853
[2023/07/24 10:54:40] - Epoch 83 Finish, Time Cost 223, nature_acc 0.6611, robust_acc 0.2734
[2023/07/24 10:58:22] - Epoch 84 Finish, Time Cost 222, nature_acc 0.6649, robust_acc 0.2787
[2023/07/24 11:02:04] - Epoch 85 Finish, Time Cost 222, nature_acc 0.6828, robust_acc 0.2809
[2023/07/24 11:05:46] - Epoch 86 Finish, Time Cost 221, nature_acc 0.6765, robust_acc 0.2887
[2023/07/24 11:09:28] - Epoch 87 Finish, Time Cost 221, nature_acc 0.6877, robust_acc 0.2986
[2023/07/24 11:13:10] - Epoch 88 Finish, Time Cost 221, nature_acc 0.6960, robust_acc 0.2990
[2023/07/24 11:16:52] - Epoch 89 Finish, Time Cost 221, nature_acc 0.6779, robust_acc 0.3080
[2023/07/24 11:20:34] - Epoch 90 Finish, Time Cost 221, nature_acc 0.6751, robust_acc 0.2997
[2023/07/24 11:24:16] - Epoch 91 Finish, Time Cost 221, nature_acc 0.6832, robust_acc 0.2979
[2023/07/24 11:27:58] - Epoch 92 Finish, Time Cost 221, nature_acc 0.6796, robust_acc 0.2921
[2023/07/24 11:31:40] - Epoch 93 Finish, Time Cost 221, nature_acc 0.6904, robust_acc 0.3078
[2023/07/24 11:35:22] - Epoch 94 Finish, Time Cost 222, nature_acc 0.6744, robust_acc 0.2995
[2023/07/24 11:39:04] - Epoch 95 Finish, Time Cost 222, nature_acc 0.6906, robust_acc 0.2903
[2023/07/24 11:42:47] - Epoch 96 Finish, Time Cost 222, nature_acc 0.6903, robust_acc 0.3012
[2023/07/24 11:46:29] - Epoch 97 Finish, Time Cost 222, nature_acc 0.6890, robust_acc 0.3069
[2023/07/24 11:50:13] - Epoch 98 Finish, Time Cost 223, nature_acc 0.6964, robust_acc 0.3060
[2023/07/24 11:53:56] - Epoch 99 Finish, Time Cost 222, nature_acc 0.7041, robust_acc 0.3001
[2023/07/24 11:57:38] - Epoch 100 Finish, Time Cost 222, nature_acc 0.6945, robust_acc 0.2949
[2023/07/24 12:01:21] - Epoch 101 Finish, Time Cost 222, nature_acc 0.6975, robust_acc 0.3050
[2023/07/24 12:05:03] - Epoch 102 Finish, Time Cost 222, nature_acc 0.6968, robust_acc 0.3076
[2023/07/24 12:08:45] - Epoch 103 Finish, Time Cost 222, nature_acc 0.6946, robust_acc 0.3045
[2023/07/24 12:12:27] - Epoch 104 Finish, Time Cost 221, nature_acc 0.6925, robust_acc 0.3114
[2023/07/24 12:16:09] - Epoch 105 Finish, Time Cost 221, nature_acc 0.6971, robust_acc 0.3149
[2023/07/24 12:19:52] - Epoch 106 Finish, Time Cost 222, nature_acc 0.6985, robust_acc 0.3129
[2023/07/24 12:23:34] - Epoch 107 Finish, Time Cost 222, nature_acc 0.6958, robust_acc 0.3034
[2023/07/24 12:27:16] - Epoch 108 Finish, Time Cost 222, nature_acc 0.6866, robust_acc 0.2954
[2023/07/24 12:30:59] - Epoch 109 Finish, Time Cost 222, nature_acc 0.7078, robust_acc 0.3158
[2023/07/24 12:34:43] - Epoch 110 Finish, Time Cost 223, nature_acc 0.6970, robust_acc 0.3079
[2023/07/24 12:38:26] - Epoch 111 Finish, Time Cost 223, nature_acc 0.7141, robust_acc 0.3160
[2023/07/24 12:42:09] - Epoch 112 Finish, Time Cost 223, nature_acc 0.7040, robust_acc 0.3070
[2023/07/24 12:45:52] - Epoch 113 Finish, Time Cost 223, nature_acc 0.7192, robust_acc 0.3225
[2023/07/24 12:49:35] - Epoch 114 Finish, Time Cost 222, nature_acc 0.7069, robust_acc 0.3240
[2023/07/24 12:53:18] - Epoch 115 Finish, Time Cost 222, nature_acc 0.7138, robust_acc 0.3166
[2023/07/24 12:57:00] - Epoch 116 Finish, Time Cost 222, nature_acc 0.6947, robust_acc 0.3175
[2023/07/24 13:00:41] - Epoch 117 Finish, Time Cost 221, nature_acc 0.6789, robust_acc 0.3140
[2023/07/24 13:04:22] - Epoch 118 Finish, Time Cost 221, nature_acc 0.7039, robust_acc 0.3053
[2023/07/24 13:08:04] - Epoch 119 Finish, Time Cost 221, nature_acc 0.6932, robust_acc 0.3133
[2023/07/24 13:11:46] - Epoch 120 Finish, Time Cost 221, nature_acc 0.7011, robust_acc 0.3169
[2023/07/24 13:15:28] - Epoch 121 Finish, Time Cost 221, nature_acc 0.7031, robust_acc 0.3240
[2023/07/24 13:19:10] - Epoch 122 Finish, Time Cost 222, nature_acc 0.7124, robust_acc 0.3225
[2023/07/24 13:22:51] - Epoch 123 Finish, Time Cost 221, nature_acc 0.6924, robust_acc 0.3290
[2023/07/24 13:26:33] - Epoch 124 Finish, Time Cost 221, nature_acc 0.7048, robust_acc 0.3145
[2023/07/24 13:30:15] - Epoch 125 Finish, Time Cost 222, nature_acc 0.6951, robust_acc 0.3203
[2023/07/24 13:33:58] - Epoch 126 Finish, Time Cost 222, nature_acc 0.7111, robust_acc 0.3192
[2023/07/24 13:37:41] - Epoch 127 Finish, Time Cost 222, nature_acc 0.7086, robust_acc 0.3250
[2023/07/24 13:41:24] - Epoch 128 Finish, Time Cost 222, nature_acc 0.7108, robust_acc 0.3276
[2023/07/24 13:45:06] - Epoch 129 Finish, Time Cost 222, nature_acc 0.7090, robust_acc 0.3268
[2023/07/24 13:48:49] - Epoch 130 Finish, Time Cost 222, nature_acc 0.7173, robust_acc 0.3300
[2023/07/24 13:52:31] - Epoch 131 Finish, Time Cost 222, nature_acc 0.7062, robust_acc 0.3247
[2023/07/24 13:56:13] - Epoch 132 Finish, Time Cost 222, nature_acc 0.7068, robust_acc 0.3222
[2023/07/24 13:59:55] - Epoch 133 Finish, Time Cost 222, nature_acc 0.7079, robust_acc 0.3329
[2023/07/24 14:03:38] - Epoch 134 Finish, Time Cost 222, nature_acc 0.7130, robust_acc 0.3253
[2023/07/24 14:07:19] - Epoch 135 Finish, Time Cost 221, nature_acc 0.7179, robust_acc 0.3288
[2023/07/24 14:11:01] - Epoch 136 Finish, Time Cost 221, nature_acc 0.7158, robust_acc 0.3272
[2023/07/24 14:14:43] - Epoch 137 Finish, Time Cost 221, nature_acc 0.7262, robust_acc 0.3257
[2023/07/24 14:18:25] - Epoch 138 Finish, Time Cost 222, nature_acc 0.7201, robust_acc 0.3345
[2023/07/24 14:22:07] - Epoch 139 Finish, Time Cost 222, nature_acc 0.7206, robust_acc 0.3350
[2023/07/24 14:25:50] - Epoch 140 Finish, Time Cost 221, nature_acc 0.7144, robust_acc 0.3291
[2023/07/24 14:29:31] - Epoch 141 Finish, Time Cost 221, nature_acc 0.7179, robust_acc 0.3407
[2023/07/24 14:33:14] - Epoch 142 Finish, Time Cost 222, nature_acc 0.7241, robust_acc 0.3276
[2023/07/24 14:36:57] - Epoch 143 Finish, Time Cost 222, nature_acc 0.7167, robust_acc 0.3314
[2023/07/24 14:40:40] - Epoch 144 Finish, Time Cost 222, nature_acc 0.7086, robust_acc 0.3225
[2023/07/24 14:44:22] - Epoch 145 Finish, Time Cost 222, nature_acc 0.7128, robust_acc 0.3346
[2023/07/24 14:48:05] - Epoch 146 Finish, Time Cost 222, nature_acc 0.7008, robust_acc 0.3327
[2023/07/24 14:51:47] - Epoch 147 Finish, Time Cost 222, nature_acc 0.7001, robust_acc 0.3249
[2023/07/24 14:55:29] - Epoch 148 Finish, Time Cost 222, nature_acc 0.7271, robust_acc 0.3379
[2023/07/24 14:59:12] - Epoch 149 Finish, Time Cost 222, nature_acc 0.7112, robust_acc 0.3267
[2023/07/24 15:02:54] - Epoch 150 Finish, Time Cost 221, nature_acc 0.7219, robust_acc 0.3357
[2023/07/24 15:06:35] - Epoch 151 Finish, Time Cost 221, nature_acc 0.7190, robust_acc 0.3330
[2023/07/24 15:10:17] - Epoch 152 Finish, Time Cost 221, nature_acc 0.7300, robust_acc 0.3411
[2023/07/24 15:13:59] - Epoch 153 Finish, Time Cost 221, nature_acc 0.7270, robust_acc 0.3311
[2023/07/24 15:17:41] - Epoch 154 Finish, Time Cost 221, nature_acc 0.7156, robust_acc 0.3304
[2023/07/24 15:21:22] - Epoch 155 Finish, Time Cost 221, nature_acc 0.7250, robust_acc 0.3310
[2023/07/24 15:25:03] - Epoch 156 Finish, Time Cost 221, nature_acc 0.7267, robust_acc 0.3482
[2023/07/24 15:28:44] - Epoch 157 Finish, Time Cost 220, nature_acc 0.7287, robust_acc 0.3451
[2023/07/24 15:32:26] - Epoch 158 Finish, Time Cost 221, nature_acc 0.7227, robust_acc 0.3493
[2023/07/24 15:36:08] - Epoch 159 Finish, Time Cost 221, nature_acc 0.7268, robust_acc 0.3399
[2023/07/24 15:39:50] - Epoch 160 Finish, Time Cost 222, nature_acc 0.7078, robust_acc 0.3352
[2023/07/24 15:43:32] - Epoch 161 Finish, Time Cost 222, nature_acc 0.7134, robust_acc 0.3446
[2023/07/24 15:47:15] - Epoch 162 Finish, Time Cost 222, nature_acc 0.7288, robust_acc 0.3480
[2023/07/24 15:50:57] - Epoch 163 Finish, Time Cost 221, nature_acc 0.7287, robust_acc 0.3337
[2023/07/24 15:54:39] - Epoch 164 Finish, Time Cost 221, nature_acc 0.7268, robust_acc 0.3452
[2023/07/24 15:58:21] - Epoch 165 Finish, Time Cost 221, nature_acc 0.7322, robust_acc 0.3481
[2023/07/24 16:02:02] - Epoch 166 Finish, Time Cost 221, nature_acc 0.7337, robust_acc 0.3505
[2023/07/24 16:05:44] - Epoch 167 Finish, Time Cost 221, nature_acc 0.7188, robust_acc 0.3420
[2023/07/24 16:09:26] - Epoch 168 Finish, Time Cost 221, nature_acc 0.7377, robust_acc 0.3476
[2023/07/24 16:13:08] - Epoch 169 Finish, Time Cost 221, nature_acc 0.7362, robust_acc 0.3425
[2023/07/24 16:16:49] - Epoch 170 Finish, Time Cost 221, nature_acc 0.7352, robust_acc 0.3547
[2023/07/24 16:20:31] - Epoch 171 Finish, Time Cost 221, nature_acc 0.7186, robust_acc 0.3449
[2023/07/24 16:24:13] - Epoch 172 Finish, Time Cost 221, nature_acc 0.7440, robust_acc 0.3534
[2023/07/24 16:27:56] - Epoch 173 Finish, Time Cost 222, nature_acc 0.7401, robust_acc 0.3516
[2023/07/24 16:31:38] - Epoch 174 Finish, Time Cost 222, nature_acc 0.7296, robust_acc 0.3551
[2023/07/24 16:35:21] - Epoch 175 Finish, Time Cost 222, nature_acc 0.7409, robust_acc 0.3478
[2023/07/24 16:39:03] - Epoch 176 Finish, Time Cost 222, nature_acc 0.7462, robust_acc 0.3534
[2023/07/24 16:42:46] - Epoch 177 Finish, Time Cost 222, nature_acc 0.7434, robust_acc 0.3469
[2023/07/24 16:46:28] - Epoch 178 Finish, Time Cost 222, nature_acc 0.7499, robust_acc 0.3475
[2023/07/24 16:50:10] - Epoch 179 Finish, Time Cost 222, nature_acc 0.7399, robust_acc 0.3574
[2023/07/24 16:53:53] - Epoch 180 Finish, Time Cost 222, nature_acc 0.7363, robust_acc 0.3541
[2023/07/24 16:57:35] - Epoch 181 Finish, Time Cost 222, nature_acc 0.7418, robust_acc 0.3658
[2023/07/24 17:01:17] - Epoch 182 Finish, Time Cost 222, nature_acc 0.7379, robust_acc 0.3544
[2023/07/24 17:04:59] - Epoch 183 Finish, Time Cost 222, nature_acc 0.7365, robust_acc 0.3480
[2023/07/24 17:08:41] - Epoch 184 Finish, Time Cost 221, nature_acc 0.7384, robust_acc 0.3587
[2023/07/24 17:12:23] - Epoch 185 Finish, Time Cost 221, nature_acc 0.7264, robust_acc 0.3513
[2023/07/24 17:16:04] - Epoch 186 Finish, Time Cost 221, nature_acc 0.7374, robust_acc 0.3525
[2023/07/24 17:19:46] - Epoch 187 Finish, Time Cost 221, nature_acc 0.7395, robust_acc 0.3591
[2023/07/24 17:23:27] - Epoch 188 Finish, Time Cost 221, nature_acc 0.7400, robust_acc 0.3554
[2023/07/24 17:27:08] - Epoch 189 Finish, Time Cost 221, nature_acc 0.7369, robust_acc 0.3521
[2023/07/24 17:30:49] - Epoch 190 Finish, Time Cost 221, nature_acc 0.7289, robust_acc 0.3694
[2023/07/24 17:34:30] - Epoch 191 Finish, Time Cost 221, nature_acc 0.7445, robust_acc 0.3530
[2023/07/24 17:38:12] - Epoch 192 Finish, Time Cost 221, nature_acc 0.7449, robust_acc 0.3724
[2023/07/24 17:41:53] - Epoch 193 Finish, Time Cost 221, nature_acc 0.7451, robust_acc 0.3630
[2023/07/24 17:45:35] - Epoch 194 Finish, Time Cost 221, nature_acc 0.7545, robust_acc 0.3587
[2023/07/24 17:49:16] - Epoch 195 Finish, Time Cost 221, nature_acc 0.7387, robust_acc 0.3633
[2023/07/24 17:52:58] - Epoch 196 Finish, Time Cost 221, nature_acc 0.7527, robust_acc 0.3608
[2023/07/24 17:56:39] - Epoch 197 Finish, Time Cost 221, nature_acc 0.7409, robust_acc 0.3621
[2023/07/24 18:00:20] - Epoch 198 Finish, Time Cost 221, nature_acc 0.7308, robust_acc 0.3558
[2023/07/24 18:04:01] - Epoch 199 Finish, Time Cost 221, nature_acc 0.7465, robust_acc 0.3628
[2023/07/24 18:07:43] - Epoch 200 Finish, Time Cost 221, nature_acc 0.7488, robust_acc 0.3649
[2023/07/24 18:11:24] - Epoch 201 Finish, Time Cost 221, nature_acc 0.7419, robust_acc 0.3654
[2023/07/24 18:15:06] - Epoch 202 Finish, Time Cost 221, nature_acc 0.7377, robust_acc 0.3738
[2023/07/24 18:18:47] - Epoch 203 Finish, Time Cost 221, nature_acc 0.7519, robust_acc 0.3579
[2023/07/24 18:22:28] - Epoch 204 Finish, Time Cost 221, nature_acc 0.7464, robust_acc 0.3670
[2023/07/24 18:26:10] - Epoch 205 Finish, Time Cost 221, nature_acc 0.7518, robust_acc 0.3680
[2023/07/24 18:29:52] - Epoch 206 Finish, Time Cost 221, nature_acc 0.7473, robust_acc 0.3686
[2023/07/24 18:33:34] - Epoch 207 Finish, Time Cost 222, nature_acc 0.7539, robust_acc 0.3690
[2023/07/24 18:37:16] - Epoch 208 Finish, Time Cost 222, nature_acc 0.7457, robust_acc 0.3664
[2023/07/24 18:40:59] - Epoch 209 Finish, Time Cost 222, nature_acc 0.7560, robust_acc 0.3757
[2023/07/24 18:44:41] - Epoch 210 Finish, Time Cost 222, nature_acc 0.7459, robust_acc 0.3682
[2023/07/24 18:48:23] - Epoch 211 Finish, Time Cost 222, nature_acc 0.7491, robust_acc 0.3762
[2023/07/24 18:52:05] - Epoch 212 Finish, Time Cost 221, nature_acc 0.7532, robust_acc 0.3748
[2023/07/24 18:55:47] - Epoch 213 Finish, Time Cost 221, nature_acc 0.7470, robust_acc 0.3739
[2023/07/24 18:59:28] - Epoch 214 Finish, Time Cost 221, nature_acc 0.7571, robust_acc 0.3782
[2023/07/24 19:03:09] - Epoch 215 Finish, Time Cost 221, nature_acc 0.7459, robust_acc 0.3763
[2023/07/24 19:06:50] - Epoch 216 Finish, Time Cost 220, nature_acc 0.7544, robust_acc 0.3716
[2023/07/24 19:10:31] - Epoch 217 Finish, Time Cost 220, nature_acc 0.7490, robust_acc 0.3758
[2023/07/24 19:14:12] - Epoch 218 Finish, Time Cost 220, nature_acc 0.7474, robust_acc 0.3792
[2023/07/24 19:17:53] - Epoch 219 Finish, Time Cost 220, nature_acc 0.7484, robust_acc 0.3716
[2023/07/24 19:21:34] - Epoch 220 Finish, Time Cost 220, nature_acc 0.7533, robust_acc 0.3784
[2023/07/24 19:25:15] - Epoch 221 Finish, Time Cost 221, nature_acc 0.7565, robust_acc 0.3755
[2023/07/24 19:28:56] - Epoch 222 Finish, Time Cost 220, nature_acc 0.7611, robust_acc 0.3710
[2023/07/24 19:32:38] - Epoch 223 Finish, Time Cost 221, nature_acc 0.7521, robust_acc 0.3737
[2023/07/24 19:36:19] - Epoch 224 Finish, Time Cost 221, nature_acc 0.7574, robust_acc 0.3837
[2023/07/24 19:40:01] - Epoch 225 Finish, Time Cost 221, nature_acc 0.7568, robust_acc 0.3758
[2023/07/24 19:43:43] - Epoch 226 Finish, Time Cost 221, nature_acc 0.7611, robust_acc 0.3806
[2023/07/24 19:47:24] - Epoch 227 Finish, Time Cost 221, nature_acc 0.7571, robust_acc 0.3826
[2023/07/24 19:51:05] - Epoch 228 Finish, Time Cost 221, nature_acc 0.7625, robust_acc 0.3813
[2023/07/24 19:54:47] - Epoch 229 Finish, Time Cost 221, nature_acc 0.7545, robust_acc 0.3805
[2023/07/24 19:58:28] - Epoch 230 Finish, Time Cost 221, nature_acc 0.7647, robust_acc 0.3838
[2023/07/24 20:02:10] - Epoch 231 Finish, Time Cost 221, nature_acc 0.7555, robust_acc 0.3828
[2023/07/24 20:05:51] - Epoch 232 Finish, Time Cost 221, nature_acc 0.7567, robust_acc 0.3758
[2023/07/24 20:09:33] - Epoch 233 Finish, Time Cost 221, nature_acc 0.7587, robust_acc 0.3808
[2023/07/24 20:13:14] - Epoch 234 Finish, Time Cost 221, nature_acc 0.7627, robust_acc 0.3845
[2023/07/24 20:16:55] - Epoch 235 Finish, Time Cost 221, nature_acc 0.7614, robust_acc 0.3870
[2023/07/24 20:20:37] - Epoch 236 Finish, Time Cost 221, nature_acc 0.7577, robust_acc 0.3825
[2023/07/24 20:24:18] - Epoch 237 Finish, Time Cost 221, nature_acc 0.7687, robust_acc 0.3843
[2023/07/24 20:27:59] - Epoch 238 Finish, Time Cost 221, nature_acc 0.7654, robust_acc 0.3833
